seed,episode,agent,return
5,432,Improved FQL-GTA,324.0
5,433,Baseline FQL,202.0
5,433,Improved FQL-GTA,276.0
5,434,Baseline FQL,211.0
5,434,Improved FQL-GTA,246.0
5,435,Baseline FQL,215.0
5,435,Improved FQL-GTA,250.0
5,436,Baseline FQL,128.0
5,436,Improved FQL-GTA,239.0
5,437,Baseline FQL,323.0
5,437,Improved FQL-GTA,255.0
5,438,Baseline FQL,330.0
5,438,Improved FQL-GTA,274.0
5,439,Baseline FQL,267.0
5,439,Improved FQL-GTA,287.0
5,440,Baseline FQL,282.0
5,440,Improved FQL-GTA,262.0
5,441,Baseline FQL,500.0
5,441,Improved FQL-GTA,267.0
5,442,Baseline FQL,265.0
5,442,Improved FQL-GTA,280.0
5,443,Baseline FQL,273.0
5,443,Improved FQL-GTA,305.0
5,444,Baseline FQL,237.0
5,444,Improved FQL-GTA,289.0
5,445,Baseline FQL,266.0
5,445,Improved FQL-GTA,305.0
5,446,Baseline FQL,264.0
5,446,Improved FQL-GTA,293.0
5,447,Baseline FQL,250.0
5,447,Improved FQL-GTA,334.0
5,448,Baseline FQL,255.0
5,448,Improved FQL-GTA,500.0
5,449,Baseline FQL,227.0
5,449,Improved FQL-GTA,476.0
5,450,Baseline FQL,280.0
5,450,Improved FQL-GTA,291.0
5,451,Baseline FQL,241.0
5,451,Improved FQL-GTA,500.0
5,452,Baseline FQL,246.0
5,452,Improved FQL-GTA,396.0
5,453,Baseline FQL,259.0
5,453,Improved FQL-GTA,398.0
5,454,Baseline FQL,265.0
5,454,Improved FQL-GTA,301.0
5,455,Baseline FQL,256.0
5,455,Improved FQL-GTA,287.0
5,456,Baseline FQL,245.0
5,456,Improved FQL-GTA,363.0
5,457,Baseline FQL,266.0
5,457,Improved FQL-GTA,324.0
5,458,Baseline FQL,370.0
5,458,Improved FQL-GTA,318.0
5,459,Baseline FQL,266.0
5,459,Improved FQL-GTA,332.0
5,460,Baseline FQL,391.0
5,460,Improved FQL-GTA,277.0
5,461,Baseline FQL,290.0
5,461,Improved FQL-GTA,233.0
5,462,Baseline FQL,280.0
5,462,Improved FQL-GTA,272.0
5,463,Baseline FQL,213.0
5,463,Improved FQL-GTA,303.0
5,464,Baseline FQL,239.0
5,464,Improved FQL-GTA,500.0
5,465,Baseline FQL,271.0
5,465,Improved FQL-GTA,500.0
5,466,Baseline FQL,340.0
5,466,Improved FQL-GTA,454.0
5,467,Baseline FQL,278.0
5,467,Improved FQL-GTA,500.0
5,468,Baseline FQL,335.0
5,468,Improved FQL-GTA,500.0
5,469,Baseline FQL,250.0
5,469,Improved FQL-GTA,500.0
5,470,Baseline FQL,315.0
5,470,Improved FQL-GTA,500.0
5,471,Baseline FQL,303.0
5,471,Improved FQL-GTA,500.0
5,472,Baseline FQL,267.0
5,472,Improved FQL-GTA,500.0
5,473,Baseline FQL,264.0
5,473,Improved FQL-GTA,500.0
5,474,Baseline FQL,391.0
5,474,Improved FQL-GTA,500.0
5,475,Baseline FQL,269.0
5,475,Improved FQL-GTA,500.0
5,476,Baseline FQL,232.0
5,476,Improved FQL-GTA,500.0
5,477,Baseline FQL,236.0
5,477,Improved FQL-GTA,500.0
5,478,Baseline FQL,235.0
5,478,Improved FQL-GTA,500.0
5,479,Baseline FQL,350.0
5,479,Improved FQL-GTA,500.0
5,480,Baseline FQL,487.0
5,480,Improved FQL-GTA,500.0
5,481,Baseline FQL,448.0
5,481,Improved FQL-GTA,500.0
5,482,Baseline FQL,229.0
5,482,Improved FQL-GTA,500.0
5,483,Baseline FQL,295.0
5,483,Improved FQL-GTA,500.0
5,484,Baseline FQL,292.0
5,484,Improved FQL-GTA,500.0
5,485,Baseline FQL,307.0
5,485,Improved FQL-GTA,500.0
5,486,Baseline FQL,282.0
5,486,Improved FQL-GTA,500.0
5,487,Baseline FQL,274.0
5,487,Improved FQL-GTA,15.0
5,488,Baseline FQL,277.0
5,488,Improved FQL-GTA,500.0
5,489,Baseline FQL,237.0
5,489,Improved FQL-GTA,500.0
5,490,Baseline FQL,222.0
5,490,Improved FQL-GTA,500.0
5,491,Baseline FQL,225.0
5,491,Improved FQL-GTA,500.0
5,492,Baseline FQL,277.0
5,492,Improved FQL-GTA,500.0
5,493,Baseline FQL,239.0
5,493,Improved FQL-GTA,500.0
5,494,Baseline FQL,271.0
5,494,Improved FQL-GTA,500.0
5,495,Baseline FQL,226.0
5,495,Improved FQL-GTA,500.0
5,496,Baseline FQL,393.0
5,496,Improved FQL-GTA,500.0
5,497,Baseline FQL,248.0
5,497,Improved FQL-GTA,500.0
5,498,Baseline FQL,256.0
5,498,Improved FQL-GTA,500.0
5,499,Baseline FQL,249.0
5,499,Improved FQL-GTA,500.0
5,500,Baseline FQL,289.0
5,500,Improved FQL-GTA,500.0
6,1,Baseline FQL,10.0
6,1,Improved FQL-GTA,37.0
6,2,Baseline FQL,23.0
6,2,Improved FQL-GTA,12.0
6,3,Baseline FQL,10.0
6,3,Improved FQL-GTA,23.0
6,4,Baseline FQL,11.0
6,4,Improved FQL-GTA,11.0
6,5,Baseline FQL,9.0
6,5,Improved FQL-GTA,14.0
6,6,Baseline FQL,9.0
6,6,Improved FQL-GTA,10.0
6,7,Baseline FQL,10.0
6,7,Improved FQL-GTA,12.0
6,8,Baseline FQL,9.0
6,8,Improved FQL-GTA,25.0
6,9,Baseline FQL,11.0
6,9,Improved FQL-GTA,17.0
6,10,Baseline FQL,10.0
6,10,Improved FQL-GTA,9.0
6,11,Baseline FQL,10.0
6,11,Improved FQL-GTA,10.0
6,12,Baseline FQL,11.0
6,12,Improved FQL-GTA,14.0
6,13,Baseline FQL,12.0
6,13,Improved FQL-GTA,13.0
6,14,Baseline FQL,10.0
6,14,Improved FQL-GTA,11.0
6,15,Baseline FQL,10.0
6,15,Improved FQL-GTA,11.0
6,16,Baseline FQL,9.0
6,16,Improved FQL-GTA,16.0
6,17,Baseline FQL,10.0
6,17,Improved FQL-GTA,11.0
6,18,Baseline FQL,12.0
6,18,Improved FQL-GTA,8.0
6,19,Baseline FQL,9.0
6,19,Improved FQL-GTA,11.0
6,20,Baseline FQL,10.0
6,20,Improved FQL-GTA,9.0
6,21,Baseline FQL,10.0
6,21,Improved FQL-GTA,10.0
6,22,Baseline FQL,10.0
6,22,Improved FQL-GTA,8.0
6,23,Baseline FQL,9.0
6,23,Improved FQL-GTA,11.0
6,24,Baseline FQL,10.0
6,24,Improved FQL-GTA,16.0
6,25,Baseline FQL,10.0
6,25,Improved FQL-GTA,8.0
6,26,Baseline FQL,15.0
6,26,Improved FQL-GTA,16.0
6,27,Baseline FQL,11.0
6,27,Improved FQL-GTA,12.0
6,28,Baseline FQL,8.0
6,28,Improved FQL-GTA,13.0
6,29,Baseline FQL,10.0
6,29,Improved FQL-GTA,13.0
6,30,Baseline FQL,10.0
6,30,Improved FQL-GTA,11.0
6,31,Baseline FQL,8.0
6,31,Improved FQL-GTA,19.0
6,32,Baseline FQL,10.0
6,32,Improved FQL-GTA,11.0
6,33,Baseline FQL,9.0
6,33,Improved FQL-GTA,14.0
6,34,Baseline FQL,12.0
6,34,Improved FQL-GTA,12.0
6,35,Baseline FQL,8.0
6,35,Improved FQL-GTA,17.0
6,36,Baseline FQL,12.0
6,36,Improved FQL-GTA,28.0
6,37,Baseline FQL,8.0
6,37,Improved FQL-GTA,22.0
6,38,Baseline FQL,12.0
6,38,Improved FQL-GTA,12.0
6,39,Baseline FQL,9.0
6,39,Improved FQL-GTA,20.0
6,40,Baseline FQL,9.0
6,40,Improved FQL-GTA,14.0
6,41,Baseline FQL,11.0
6,41,Improved FQL-GTA,10.0
6,42,Baseline FQL,10.0
6,42,Improved FQL-GTA,12.0
6,43,Baseline FQL,9.0
6,43,Improved FQL-GTA,19.0
6,44,Baseline FQL,10.0
6,44,Improved FQL-GTA,12.0
6,45,Baseline FQL,9.0
6,45,Improved FQL-GTA,13.0
6,46,Baseline FQL,12.0
6,46,Improved FQL-GTA,13.0
6,47,Baseline FQL,10.0
6,47,Improved FQL-GTA,21.0
6,48,Baseline FQL,10.0
6,48,Improved FQL-GTA,15.0
6,49,Baseline FQL,10.0
6,49,Improved FQL-GTA,11.0
6,50,Baseline FQL,10.0
6,50,Improved FQL-GTA,13.0
6,51,Baseline FQL,8.0
6,51,Improved FQL-GTA,18.0
6,52,Baseline FQL,9.0
6,52,Improved FQL-GTA,20.0
6,53,Baseline FQL,10.0
6,53,Improved FQL-GTA,13.0
6,54,Baseline FQL,14.0
6,54,Improved FQL-GTA,10.0
6,55,Baseline FQL,10.0
6,55,Improved FQL-GTA,13.0
6,56,Baseline FQL,9.0
6,56,Improved FQL-GTA,15.0
6,57,Baseline FQL,9.0
6,57,Improved FQL-GTA,12.0
6,58,Baseline FQL,10.0
6,58,Improved FQL-GTA,10.0
6,59,Baseline FQL,10.0
6,59,Improved FQL-GTA,10.0
6,60,Baseline FQL,10.0
6,60,Improved FQL-GTA,15.0
6,61,Baseline FQL,10.0
6,61,Improved FQL-GTA,12.0
6,62,Baseline FQL,15.0
6,62,Improved FQL-GTA,24.0
6,63,Baseline FQL,9.0
6,63,Improved FQL-GTA,13.0
6,64,Baseline FQL,8.0
6,64,Improved FQL-GTA,16.0
6,65,Baseline FQL,12.0
6,65,Improved FQL-GTA,13.0
6,66,Baseline FQL,9.0
6,66,Improved FQL-GTA,14.0
6,67,Baseline FQL,10.0
6,67,Improved FQL-GTA,18.0
6,68,Baseline FQL,10.0
6,68,Improved FQL-GTA,17.0
6,69,Baseline FQL,9.0
6,69,Improved FQL-GTA,18.0
6,70,Baseline FQL,9.0
6,70,Improved FQL-GTA,15.0
6,71,Baseline FQL,9.0
6,71,Improved FQL-GTA,17.0
6,72,Baseline FQL,11.0
6,72,Improved FQL-GTA,23.0
6,73,Baseline FQL,11.0
6,73,Improved FQL-GTA,16.0
6,74,Baseline FQL,11.0
6,74,Improved FQL-GTA,23.0
6,75,Baseline FQL,10.0
6,75,Improved FQL-GTA,15.0
6,76,Baseline FQL,11.0
6,76,Improved FQL-GTA,30.0
6,77,Baseline FQL,10.0
6,77,Improved FQL-GTA,19.0
6,78,Baseline FQL,13.0
6,78,Improved FQL-GTA,28.0
6,79,Baseline FQL,11.0
6,79,Improved FQL-GTA,25.0
6,80,Baseline FQL,14.0
6,80,Improved FQL-GTA,19.0
6,81,Baseline FQL,15.0
6,81,Improved FQL-GTA,19.0
6,82,Baseline FQL,18.0
6,82,Improved FQL-GTA,12.0
6,83,Baseline FQL,16.0
6,83,Improved FQL-GTA,14.0
6,84,Baseline FQL,16.0
6,84,Improved FQL-GTA,15.0
6,85,Baseline FQL,15.0
6,85,Improved FQL-GTA,15.0
6,86,Baseline FQL,12.0
6,86,Improved FQL-GTA,16.0
6,87,Baseline FQL,17.0
6,87,Improved FQL-GTA,17.0
6,88,Baseline FQL,17.0
6,88,Improved FQL-GTA,15.0
6,89,Baseline FQL,14.0
6,89,Improved FQL-GTA,11.0
6,90,Baseline FQL,18.0
6,90,Improved FQL-GTA,18.0
6,91,Baseline FQL,17.0
6,91,Improved FQL-GTA,28.0
6,92,Baseline FQL,15.0
6,92,Improved FQL-GTA,23.0
6,93,Baseline FQL,18.0
6,93,Improved FQL-GTA,15.0
6,94,Baseline FQL,15.0
6,94,Improved FQL-GTA,29.0
6,95,Baseline FQL,16.0
6,95,Improved FQL-GTA,19.0
6,96,Baseline FQL,13.0
6,96,Improved FQL-GTA,22.0
6,97,Baseline FQL,16.0
6,97,Improved FQL-GTA,28.0
6,98,Baseline FQL,19.0
6,98,Improved FQL-GTA,21.0
6,99,Baseline FQL,21.0
6,99,Improved FQL-GTA,22.0
6,100,Baseline FQL,24.0
6,100,Improved FQL-GTA,17.0
6,101,Baseline FQL,23.0
6,101,Improved FQL-GTA,18.0
6,102,Baseline FQL,17.0
6,102,Improved FQL-GTA,26.0
6,103,Baseline FQL,22.0
6,103,Improved FQL-GTA,19.0
6,104,Baseline FQL,13.0
6,104,Improved FQL-GTA,28.0
6,105,Baseline FQL,15.0
6,105,Improved FQL-GTA,23.0
6,106,Baseline FQL,15.0
6,106,Improved FQL-GTA,26.0
6,107,Baseline FQL,12.0
6,107,Improved FQL-GTA,36.0
6,108,Baseline FQL,22.0
6,108,Improved FQL-GTA,19.0
6,109,Baseline FQL,17.0
6,109,Improved FQL-GTA,30.0
6,110,Baseline FQL,15.0
6,110,Improved FQL-GTA,31.0
6,111,Baseline FQL,11.0
6,111,Improved FQL-GTA,63.0
6,112,Baseline FQL,15.0
6,112,Improved FQL-GTA,24.0
6,113,Baseline FQL,19.0
6,113,Improved FQL-GTA,17.0
6,114,Baseline FQL,13.0
6,114,Improved FQL-GTA,28.0
6,115,Baseline FQL,19.0
6,115,Improved FQL-GTA,23.0
6,116,Baseline FQL,14.0
6,116,Improved FQL-GTA,52.0
6,117,Baseline FQL,19.0
6,117,Improved FQL-GTA,25.0
6,118,Baseline FQL,21.0
6,118,Improved FQL-GTA,18.0
6,119,Baseline FQL,11.0
6,119,Improved FQL-GTA,33.0
6,120,Baseline FQL,19.0
6,120,Improved FQL-GTA,21.0
6,121,Baseline FQL,23.0
6,121,Improved FQL-GTA,15.0
6,122,Baseline FQL,17.0
6,122,Improved FQL-GTA,42.0
6,123,Baseline FQL,17.0
6,123,Improved FQL-GTA,44.0
6,124,Baseline FQL,12.0
6,124,Improved FQL-GTA,37.0
6,125,Baseline FQL,21.0
6,125,Improved FQL-GTA,34.0
6,126,Baseline FQL,16.0
6,126,Improved FQL-GTA,27.0
6,127,Baseline FQL,14.0
6,127,Improved FQL-GTA,35.0
6,128,Baseline FQL,20.0
6,128,Improved FQL-GTA,93.0
6,129,Baseline FQL,13.0
6,129,Improved FQL-GTA,36.0
6,130,Baseline FQL,11.0
6,130,Improved FQL-GTA,155.0
6,131,Baseline FQL,22.0
6,131,Improved FQL-GTA,28.0
6,132,Baseline FQL,17.0
6,132,Improved FQL-GTA,133.0
6,133,Baseline FQL,13.0
6,133,Improved FQL-GTA,141.0
6,134,Baseline FQL,23.0
6,134,Improved FQL-GTA,206.0
6,135,Baseline FQL,13.0
6,135,Improved FQL-GTA,104.0
6,136,Baseline FQL,26.0
6,136,Improved FQL-GTA,28.0
6,137,Baseline FQL,13.0
6,137,Improved FQL-GTA,183.0
6,138,Baseline FQL,16.0
6,138,Improved FQL-GTA,157.0
6,139,Baseline FQL,21.0
6,139,Improved FQL-GTA,30.0
6,140,Baseline FQL,13.0
6,140,Improved FQL-GTA,17.0
6,141,Baseline FQL,16.0
6,141,Improved FQL-GTA,235.0
6,142,Baseline FQL,15.0
6,142,Improved FQL-GTA,150.0
6,143,Baseline FQL,13.0
6,143,Improved FQL-GTA,20.0
6,144,Baseline FQL,20.0
6,144,Improved FQL-GTA,153.0
6,145,Baseline FQL,13.0
6,145,Improved FQL-GTA,118.0
6,146,Baseline FQL,13.0
6,146,Improved FQL-GTA,159.0
6,147,Baseline FQL,20.0
6,147,Improved FQL-GTA,136.0
6,148,Baseline FQL,19.0
6,148,Improved FQL-GTA,169.0
6,149,Baseline FQL,20.0
6,149,Improved FQL-GTA,146.0
6,150,Baseline FQL,17.0
6,150,Improved FQL-GTA,109.0
6,151,Baseline FQL,24.0
6,151,Improved FQL-GTA,145.0
6,152,Baseline FQL,18.0
6,152,Improved FQL-GTA,147.0
6,153,Baseline FQL,15.0
6,153,Improved FQL-GTA,213.0
6,154,Baseline FQL,21.0
6,154,Improved FQL-GTA,195.0
6,155,Baseline FQL,16.0
6,155,Improved FQL-GTA,239.0
6,156,Baseline FQL,20.0
6,156,Improved FQL-GTA,103.0
6,157,Baseline FQL,14.0
6,157,Improved FQL-GTA,268.0
6,158,Baseline FQL,15.0
6,158,Improved FQL-GTA,136.0
6,159,Baseline FQL,17.0
6,159,Improved FQL-GTA,18.0
6,160,Baseline FQL,11.0
6,160,Improved FQL-GTA,313.0
6,161,Baseline FQL,14.0
6,161,Improved FQL-GTA,13.0
6,162,Baseline FQL,15.0
6,162,Improved FQL-GTA,15.0
6,163,Baseline FQL,11.0
6,163,Improved FQL-GTA,331.0
6,164,Baseline FQL,15.0
6,164,Improved FQL-GTA,306.0
6,165,Baseline FQL,11.0
6,165,Improved FQL-GTA,194.0
6,166,Baseline FQL,17.0
6,166,Improved FQL-GTA,286.0
6,167,Baseline FQL,15.0
6,167,Improved FQL-GTA,287.0
6,168,Baseline FQL,17.0
6,168,Improved FQL-GTA,213.0
6,169,Baseline FQL,21.0
6,169,Improved FQL-GTA,18.0
6,170,Baseline FQL,21.0
6,170,Improved FQL-GTA,277.0
6,171,Baseline FQL,15.0
6,171,Improved FQL-GTA,322.0
6,172,Baseline FQL,19.0
6,172,Improved FQL-GTA,248.0
6,173,Baseline FQL,20.0
6,173,Improved FQL-GTA,226.0
6,174,Baseline FQL,11.0
6,174,Improved FQL-GTA,257.0
6,175,Baseline FQL,16.0
6,175,Improved FQL-GTA,118.0
6,176,Baseline FQL,16.0
6,176,Improved FQL-GTA,311.0
6,177,Baseline FQL,16.0
6,177,Improved FQL-GTA,254.0
6,178,Baseline FQL,14.0
6,178,Improved FQL-GTA,251.0
6,179,Baseline FQL,15.0
6,179,Improved FQL-GTA,29.0
6,180,Baseline FQL,19.0
6,180,Improved FQL-GTA,297.0
6,181,Baseline FQL,17.0
6,181,Improved FQL-GTA,305.0
6,182,Baseline FQL,28.0
6,182,Improved FQL-GTA,233.0
6,183,Baseline FQL,15.0
6,183,Improved FQL-GTA,269.0
6,184,Baseline FQL,22.0
6,184,Improved FQL-GTA,230.0
6,185,Baseline FQL,17.0
6,185,Improved FQL-GTA,221.0
6,186,Baseline FQL,32.0
6,186,Improved FQL-GTA,13.0
6,187,Baseline FQL,19.0
6,187,Improved FQL-GTA,256.0
6,188,Baseline FQL,21.0
6,188,Improved FQL-GTA,299.0
6,189,Baseline FQL,27.0
6,189,Improved FQL-GTA,330.0
6,190,Baseline FQL,21.0
6,190,Improved FQL-GTA,287.0
6,191,Baseline FQL,17.0
6,191,Improved FQL-GTA,299.0
6,192,Baseline FQL,18.0
6,192,Improved FQL-GTA,274.0
6,193,Baseline FQL,31.0
6,193,Improved FQL-GTA,252.0
6,194,Baseline FQL,25.0
6,194,Improved FQL-GTA,239.0
6,195,Baseline FQL,24.0
6,195,Improved FQL-GTA,221.0
6,196,Baseline FQL,17.0
6,196,Improved FQL-GTA,137.0
6,197,Baseline FQL,11.0
6,197,Improved FQL-GTA,303.0
6,198,Baseline FQL,23.0
6,198,Improved FQL-GTA,271.0
6,199,Baseline FQL,15.0
6,199,Improved FQL-GTA,265.0
6,200,Baseline FQL,13.0
6,200,Improved FQL-GTA,228.0
6,201,Baseline FQL,12.0
6,201,Improved FQL-GTA,275.0
6,202,Baseline FQL,13.0
6,202,Improved FQL-GTA,255.0
6,203,Baseline FQL,25.0
6,203,Improved FQL-GTA,233.0
6,204,Baseline FQL,15.0
6,204,Improved FQL-GTA,215.0
6,205,Baseline FQL,18.0
6,205,Improved FQL-GTA,227.0
6,206,Baseline FQL,18.0
6,206,Improved FQL-GTA,130.0
6,207,Baseline FQL,17.0
6,207,Improved FQL-GTA,259.0
6,208,Baseline FQL,17.0
6,208,Improved FQL-GTA,281.0
6,209,Baseline FQL,21.0
6,209,Improved FQL-GTA,299.0
6,210,Baseline FQL,15.0
6,210,Improved FQL-GTA,318.0
6,211,Baseline FQL,26.0
6,211,Improved FQL-GTA,314.0
6,212,Baseline FQL,17.0
6,212,Improved FQL-GTA,317.0
6,213,Baseline FQL,20.0
6,213,Improved FQL-GTA,288.0
6,214,Baseline FQL,20.0
6,214,Improved FQL-GTA,277.0
6,215,Baseline FQL,15.0
6,215,Improved FQL-GTA,276.0
6,216,Baseline FQL,18.0
6,216,Improved FQL-GTA,267.0
6,217,Baseline FQL,21.0
6,217,Improved FQL-GTA,307.0
6,218,Baseline FQL,17.0
6,218,Improved FQL-GTA,229.0
6,219,Baseline FQL,21.0
6,219,Improved FQL-GTA,17.0
6,220,Baseline FQL,17.0
6,220,Improved FQL-GTA,500.0
6,221,Baseline FQL,17.0
6,221,Improved FQL-GTA,500.0
6,222,Baseline FQL,32.0
6,222,Improved FQL-GTA,500.0
6,223,Baseline FQL,40.0
6,223,Improved FQL-GTA,500.0
6,224,Baseline FQL,31.0
6,224,Improved FQL-GTA,373.0
6,225,Baseline FQL,16.0
6,225,Improved FQL-GTA,393.0
6,226,Baseline FQL,21.0
6,226,Improved FQL-GTA,398.0
6,227,Baseline FQL,20.0
6,227,Improved FQL-GTA,388.0
6,228,Baseline FQL,55.0
6,228,Improved FQL-GTA,479.0
6,229,Baseline FQL,26.0
6,229,Improved FQL-GTA,500.0
6,230,Baseline FQL,55.0
6,230,Improved FQL-GTA,500.0
6,231,Baseline FQL,16.0
6,231,Improved FQL-GTA,500.0
6,232,Baseline FQL,51.0
6,232,Improved FQL-GTA,500.0
6,233,Baseline FQL,18.0
6,233,Improved FQL-GTA,395.0
6,234,Baseline FQL,24.0
6,234,Improved FQL-GTA,295.0
6,235,Baseline FQL,53.0
6,235,Improved FQL-GTA,302.0
6,236,Baseline FQL,32.0
6,236,Improved FQL-GTA,321.0
6,237,Baseline FQL,24.0
6,237,Improved FQL-GTA,500.0
6,238,Baseline FQL,18.0
6,238,Improved FQL-GTA,500.0
6,239,Baseline FQL,24.0
6,239,Improved FQL-GTA,12.0
6,240,Baseline FQL,34.0
6,240,Improved FQL-GTA,500.0
6,241,Baseline FQL,43.0
6,241,Improved FQL-GTA,428.0
6,242,Baseline FQL,24.0
6,242,Improved FQL-GTA,299.0
6,243,Baseline FQL,30.0
6,243,Improved FQL-GTA,397.0
6,244,Baseline FQL,22.0
6,244,Improved FQL-GTA,307.0
6,245,Baseline FQL,53.0
6,245,Improved FQL-GTA,29.0
6,246,Baseline FQL,26.0
6,246,Improved FQL-GTA,500.0
6,247,Baseline FQL,28.0
6,247,Improved FQL-GTA,500.0
6,248,Baseline FQL,40.0
6,248,Improved FQL-GTA,500.0
6,249,Baseline FQL,46.0
6,249,Improved FQL-GTA,486.0
6,250,Baseline FQL,37.0
6,250,Improved FQL-GTA,465.0
6,251,Baseline FQL,18.0
6,251,Improved FQL-GTA,476.0
6,252,Baseline FQL,43.0
6,252,Improved FQL-GTA,500.0
6,253,Baseline FQL,22.0
6,253,Improved FQL-GTA,500.0
6,254,Baseline FQL,22.0
6,254,Improved FQL-GTA,500.0
6,255,Baseline FQL,64.0
6,255,Improved FQL-GTA,500.0
6,256,Baseline FQL,20.0
6,256,Improved FQL-GTA,500.0
6,257,Baseline FQL,31.0
6,257,Improved FQL-GTA,500.0
6,258,Baseline FQL,59.0
6,258,Improved FQL-GTA,500.0
6,259,Baseline FQL,91.0
6,259,Improved FQL-GTA,500.0
6,260,Baseline FQL,39.0
6,260,Improved FQL-GTA,500.0
6,261,Baseline FQL,29.0
6,261,Improved FQL-GTA,500.0
6,262,Baseline FQL,153.0
6,262,Improved FQL-GTA,500.0
6,263,Baseline FQL,30.0
6,263,Improved FQL-GTA,500.0
6,264,Baseline FQL,157.0
6,264,Improved FQL-GTA,500.0
6,265,Baseline FQL,52.0
6,265,Improved FQL-GTA,500.0
6,266,Baseline FQL,53.0
6,266,Improved FQL-GTA,500.0
6,267,Baseline FQL,40.0
6,267,Improved FQL-GTA,500.0
6,268,Baseline FQL,38.0
6,268,Improved FQL-GTA,500.0
6,269,Baseline FQL,76.0
6,269,Improved FQL-GTA,500.0
6,270,Baseline FQL,71.0
6,270,Improved FQL-GTA,500.0
6,271,Baseline FQL,47.0
6,271,Improved FQL-GTA,500.0
6,272,Baseline FQL,181.0
6,272,Improved FQL-GTA,29.0
6,273,Baseline FQL,70.0
6,273,Improved FQL-GTA,500.0
6,274,Baseline FQL,50.0
6,274,Improved FQL-GTA,319.0
6,275,Baseline FQL,65.0
6,275,Improved FQL-GTA,298.0
6,276,Baseline FQL,77.0
6,276,Improved FQL-GTA,446.0
6,277,Baseline FQL,32.0
6,277,Improved FQL-GTA,500.0
6,278,Baseline FQL,184.0
6,278,Improved FQL-GTA,500.0
6,279,Baseline FQL,119.0
6,279,Improved FQL-GTA,500.0
6,280,Baseline FQL,369.0
6,280,Improved FQL-GTA,500.0
6,281,Baseline FQL,31.0
6,281,Improved FQL-GTA,500.0
6,282,Baseline FQL,37.0
6,282,Improved FQL-GTA,500.0
6,283,Baseline FQL,176.0
6,283,Improved FQL-GTA,500.0
6,284,Baseline FQL,65.0
6,284,Improved FQL-GTA,500.0
6,285,Baseline FQL,45.0
6,285,Improved FQL-GTA,500.0
6,286,Baseline FQL,143.0
6,286,Improved FQL-GTA,481.0
6,287,Baseline FQL,29.0
6,287,Improved FQL-GTA,358.0
6,288,Baseline FQL,195.0
6,288,Improved FQL-GTA,500.0
6,289,Baseline FQL,124.0
6,289,Improved FQL-GTA,500.0
6,290,Baseline FQL,43.0
6,290,Improved FQL-GTA,500.0
6,291,Baseline FQL,226.0
6,291,Improved FQL-GTA,408.0
6,292,Baseline FQL,63.0
6,292,Improved FQL-GTA,500.0
6,293,Baseline FQL,50.0
6,293,Improved FQL-GTA,500.0
6,294,Baseline FQL,70.0
6,294,Improved FQL-GTA,13.0
6,295,Baseline FQL,46.0
6,295,Improved FQL-GTA,451.0
6,296,Baseline FQL,214.0
6,296,Improved FQL-GTA,313.0
6,297,Baseline FQL,44.0
6,297,Improved FQL-GTA,258.0
6,298,Baseline FQL,120.0
6,298,Improved FQL-GTA,262.0
6,299,Baseline FQL,171.0
6,299,Improved FQL-GTA,262.0
6,300,Baseline FQL,274.0
6,300,Improved FQL-GTA,307.0
6,301,Baseline FQL,390.0
6,301,Improved FQL-GTA,332.0
6,302,Baseline FQL,322.0
6,302,Improved FQL-GTA,298.0
6,303,Baseline FQL,218.0
6,303,Improved FQL-GTA,353.0
6,304,Baseline FQL,202.0
6,304,Improved FQL-GTA,407.0
6,305,Baseline FQL,130.0
6,305,Improved FQL-GTA,500.0
6,306,Baseline FQL,194.0
6,306,Improved FQL-GTA,500.0
6,307,Baseline FQL,239.0
6,307,Improved FQL-GTA,500.0
6,308,Baseline FQL,157.0
6,308,Improved FQL-GTA,500.0
6,309,Baseline FQL,231.0
6,309,Improved FQL-GTA,500.0
6,310,Baseline FQL,251.0
6,310,Improved FQL-GTA,500.0
6,311,Baseline FQL,197.0
6,311,Improved FQL-GTA,500.0
6,312,Baseline FQL,215.0
6,312,Improved FQL-GTA,500.0
6,313,Baseline FQL,214.0
6,313,Improved FQL-GTA,500.0
6,314,Baseline FQL,228.0
6,314,Improved FQL-GTA,500.0
6,315,Baseline FQL,222.0
6,315,Improved FQL-GTA,500.0
6,316,Baseline FQL,229.0
6,316,Improved FQL-GTA,500.0
6,317,Baseline FQL,379.0
6,317,Improved FQL-GTA,500.0
6,318,Baseline FQL,217.0
6,318,Improved FQL-GTA,500.0
6,319,Baseline FQL,310.0
6,319,Improved FQL-GTA,500.0
6,320,Baseline FQL,244.0
6,320,Improved FQL-GTA,500.0
6,321,Baseline FQL,204.0
6,321,Improved FQL-GTA,426.0
6,322,Baseline FQL,418.0
6,322,Improved FQL-GTA,500.0
6,323,Baseline FQL,176.0
6,323,Improved FQL-GTA,500.0
6,324,Baseline FQL,220.0
6,324,Improved FQL-GTA,500.0
6,325,Baseline FQL,251.0
6,325,Improved FQL-GTA,500.0
6,326,Baseline FQL,260.0
6,326,Improved FQL-GTA,494.0
6,327,Baseline FQL,222.0
6,327,Improved FQL-GTA,500.0
6,328,Baseline FQL,196.0
6,328,Improved FQL-GTA,403.0
6,329,Baseline FQL,268.0
6,329,Improved FQL-GTA,426.0
6,330,Baseline FQL,250.0
6,330,Improved FQL-GTA,500.0
6,331,Baseline FQL,232.0
6,331,Improved FQL-GTA,500.0
